배정기준일,현금배당,주식,종목코드,종목명,시장구분,배당구분,명의개서대리인,주식종류,주당배당금,,주당배당률(일반),,주당배당률(차등),,액면가,결산월
,지급일,유통(교부)일,,,,,,,일반,차등,현금,주식,현금,주식,,
20181231,20190415,,016740,두올,유가증권시장,현금배당,한국예탁결제원,보통주,80,,3.2,0,,,2500,12
20181231,20190415,,01674L,두올2우,기타비상장,현금배당,한국예탁결제원,2우선주,80,,3.2,0,,,2500,12
20181231,,,078590,두올산업,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,200,12
20181231,,,270020,두원석재,코넥스시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190419,,013900,두원중공업,프리보드시장,현금배당,한국예탁결제원,보통주,400,,8,0,,,5000,12
20181231,,,073190,듀오백,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,176750,듀켐바이오,코넥스시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,17675K,듀켐바이오1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,,,17675L,듀켐바이오2우,기타비상장,무배당,한국예탁결제원,2우선주,0,,0,0,,,500,12
20181231,,,17675M,듀켐바이오3우,기타비상장,무배당,한국예탁결제원,3우선주,0,,0,0,,,500,12
20181231,,,17675N,듀켐바이오4우,기타비상장,무배당,한국예탁결제원,4우선주,0,,0,0,,,500,12
20181231,,,17675P,듀켐바이오5우,기타비상장,무배당,한국예탁결제원,5우선주,0,,0,0,,,500,12
20181231,,,17675Q,듀켐바이오6우,기타비상장,무배당,한국예탁결제원,6우선주,0,,0,0,,,500,12
20181231,,,17675R,듀켐바이오7우,기타비상장,무배당,한국예탁결제원,7우선주,0,,0,0,,,500,12
20181231,,,17675S,듀켐바이오8우,기타비상장,무배당,한국예탁결제원,8우선주,0,,0,0,,,500,12
20181231,,,030350,드래곤플라이,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,030355,드래곤플라이1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,,,203650,드림시큐리티,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,,,060570,드림어스컴퍼니,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,192650,드림텍,유가증권시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,,,220110,드림티엔터테인먼트,코넥스시장,무배당,국민은행,보통주,0,,0,0,,,200,12
20181231,,,22011K,드림티엔터테인먼트1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,200,12
20181231,,,217620,디딤,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,20190419,,187870,디바이스이엔지,코스닥시장,현금배당,국민은행,보통주,185,,37,0,,,500,12
20181231,,,306620,디비금융제6호기업인수목적,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,20190404,,016610,디비금융투자,유가증권시장,현금배당,국민은행,보통주,250,,5,0,,,5000,12
20181231,20190412,,090290,디비생명보험,기타비상장,현금배당,한국예탁결제원,보통주,0,,0,0,,,5000,12
20181231,20190412,,090295,디비생명보험1우,기타비상장,현금배당,한국예탁결제원,우선주,0,,0,0,,,5000,12
20181231,20190412,,090297,디비생명보험2우,기타비상장,현금배당,한국예탁결제원,2우선주,500,,10,0,,,5000,12
20181231,20190329,,005830,디비손해보험,유가증권시장,현금배당,한국예탁결제원,보통주,2000,,400,0,,,500,12
20181231,20190410,,066670,디스플레이테크,코스닥시장,현금배당,한국예탁결제원,보통주,100,,20,0,,,500,12
20181231,20190417,,024090,디씨엠,유가증권시장,현금배당,국민은행,보통주,250,,50,0,,,500,12
20181231,20190415,,003160,디아이,유가증권시장,현금배당,하나은행,보통주,50,,10,0,,,500,12
20181231,20190404,20190423,001530,디아이동일,유가증권시장,동시배당,하나은행,보통주,1500,,30,2.5,,,5000,12
20181231,20190424,,092200,디아이씨,유가증권시장,현금배당,하나은행,보통주,50,,10,0,,,500,12
20181231,20190412,,110990,디아이티,코스닥시장,현금배당,한국예탁결제원,보통주,120,,120,0,,,100,12
20181231,20190426,,263690,디알젬,코스닥시장,현금배당,한국예탁결제원,보통주,50,,10,0,,,500,12
20181231,,,214680,디알텍,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,,,263720,디앤씨미디어,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,241520,디에스씨인베스트먼트,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,20190426,,155660,디에스알,유가증권시장,현금배당,한국예탁결제원,보통주,50,,10,0,,,500,12
20181231,20190419,,069730,디에스알제강,유가증권시장,현금배당,하나은행,보통주,40,,8,0,,,500,12
20181231,,,109740,디에스케이,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,033430,디에스티,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,20190410,,131030,디에이치피코리아,코스닥시장,현금배당,한국예탁결제원,보통주,100,,20,0,,,500,12
20181231,,,196490,디에이테크놀로지,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,19649K,디에이테크놀로지1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,500,12
20181231,,,066900,디에이피,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,127120,디엔에이링크,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,127125,디엔에이링크1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,20190329,,092070,디엔에프,코스닥시장,현금배당,한국예탁결제원,보통주,200,,40,0,,,500,12
20181231,20190411,,068790,디엠에스,코스닥시장,현금배당,한국예탁결제원,보통주,100,,20,0,,,500,12
20181231,,,134580,디엠티,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,039840,디오,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,196450,디오스텍,코스닥시장,무배당,하나은행,보통주,,,,0,,,200,12
20181231,,,196450,디오스텍,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,200,12
20181231,20190412,,013570,디와이,유가증권시장,현금배당,국민은행,보통주,150,,30,0,,,500,12
20181231,20190418,,210540,디와이파워,유가증권시장,현금배당,국민은행,보통주,200,,40,0,,,500,12
20181231,,,079810,디이엔티,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,227100,디자인,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,22710K,디자인1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,500,12
20181231,,,113810,디젠스,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,043360,디지아이,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,197140,디지캡,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,106520,디지탈옵틱,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190405,,068930,디지털대성,코스닥시장,현금배당,하나은행,보통주,200,,40,0,,,500,12
20181231,20190410,,033130,디지틀조선일보,코스닥시장,현금배당,국민은행,보통주,40,,8,0,,,500,12
20181231,,,033310,디케이디앤아이,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,20190419,,105740,디케이락,코스닥시장,현금배당,국민은행,보통주,150,,30,0,,,500,12
20181231,,,263020,디케이앤디,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,290550,디케이티,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,29055K,디케이티1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,20190327,,007340,디티알오토모티브,유가증권시장,현금배당,한국예탁결제원,보통주,1000,,200,0,,,500,12
20181231,,,187220,디티앤씨,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,18722K,디티앤씨1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,500,12
20181231,,,18722L,디티앤씨2우,기타비상장,무배당,하나은행,2우선주,0,,0,0,,,500,12
20181231,20190408,,026890,디피씨,유가증권시장,현금배당,하나은행,보통주,70,,14,0,,,500,12
20181231,,,163430,디피코,코넥스시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190405,,131180,딜리,코스닥시장,현금배당,국민은행,보통주,35,,35,0,,,100,12
20181231,,,232680,라온테크,코넥스시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,23268K,라온테크1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,,,23268L,라온테크2우,기타비상장,무배당,국민은행,2우선주,0,,0,0,,,500,12
20181231,,,23268M,라온테크3우,기타비상장,무배당,국민은행,3우선주,0,,0,0,,,500,12
20181231,,,23268N,라온테크4우,기타비상장,무배당,국민은행,4우선주,0,,0,0,,,500,12
20181231,20190412,,171120,라이온켐텍,코스닥시장,현금배당,국민은행,보통주,200,,40,0,,,500,12
20181231,,,069540,라이트론,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,285770,라이프사이언스테크놀로지,코넥스시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,28577K,라이프사이언스테크놀로지1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,20190409,,115390,락앤락,유가증권시장,현금배당,한국예탁결제원,보통주,80,,16,0,,,500,12
20181231,,,200350,래몽래인,코넥스시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,20035K,래몽래인1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,,,171010,램테크놀러지,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,17101L,램테크놀러지2우,기타비상장,무배당,국민은행,2우선주,0,,0,0,,,500,12
20181231,,,17101M,램테크놀러지3우,기타비상장,무배당,국민은행,3우선주,0,,0,0,,,500,12
20181231,,,084650,랩지노믹스,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,08465L,랩지노믹스2우,기타비상장,무배당,국민은행,2우선주,0,,0,0,,,500,12
20181231,20190405,,217500,러셀,코스닥시장,현금배당,한국예탁결제원,보통주,20,,20,0,,,100,12
20181231,,,092590,럭스피아,코넥스시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,033600,럭슬,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,060300,레드로버,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190404,,038390,레드캡투어,코스닥시장,현금배당,국민은행,보통주,600,,120,0,,,500,12
20181231,20190412,,228850,레이언스,코스닥시장,현금배당,한국예탁결제원,보통주,100,,20,0,,,500,12
20181231,,,238120,로고스바이오시스템스,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,20190404,,215100,로보로보,코스닥시장,현금배당,하나은행,보통주,29,,29,0,,,100,12
20181231,20190419,,090360,로보스타,코스닥시장,현금배당,한국예탁결제원,보통주,50,,10,0,,,500,12
20181231,,,108490,로보티즈,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,10849K,로보티즈1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,20190423,,067730,로지시스,코스닥시장,현금배당,국민은행,보통주,100,,20,0,,,500,12
20181231,,,071280,로체시스템즈,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,032350,롯데관광개발,유가증권시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,000400,롯데손해보험,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,1000,12
20181231,20190429,,023530,롯데쇼핑,유가증권시장,현금배당,한국예탁결제원,보통주,5200,,104,0,,,5000,12
20181231,20190424,,004000,롯데정밀화학,유가증권시장,현금배당,한국예탁결제원,보통주,1700,,34,0,,,5000,12
20181231,20190424,,286940,롯데정보통신,유가증권시장,현금배당,국민은행,보통주,650,,13,0,,,5000,12
20181231,20190426,,280360,롯데제과(신설),유가증권시장,현금배당,한국예탁결제원,보통주,1300,,260,0,,,500,12
20181231,20190426,,004990,롯데지주,유가증권시장,현금배당,한국예탁결제원,보통주,800,,400,0,,,200,12
20181231,20190426,,00499K,롯데지주1우,유가증권시장,현금배당,한국예탁결제원,우선주,850,,425,0,,,200,12
20181231,20190426,,005300,롯데칠성음료,유가증권시장,현금배당,한국예탁결제원,보통주,27000,,540,0,,,500,12
20181231,20190426,,005305,롯데칠성음료1우,유가증권시장,현금배당,한국예탁결제원,우선주,27050,,541,0,,,500,12
20181231,20190426,,011170,롯데케미칼,유가증권시장,현금배당,하나은행,보통주,10500,,210,0,,,5000,12
20181231,20190424,,002270,롯데푸드,유가증권시장,현금배당,한국예탁결제원,보통주,15000,,300,0,,,5000,12
20181231,20190426,,071840,롯데하이마트,유가증권시장,현금배당,한국예탁결제원,보통주,1700,,34,0,,,5000,12
20181231,,,038060,루멘스,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,082800,루미마이크로,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,162120,루켄테크놀러지스,코넥스시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,16212K,루켄테크놀러지스1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,,,16212L,루켄테크놀러지스2우,기타비상장,무배당,국민은행,2우선주,0,,0,0,,,500,12
20181231,,,16212M,루켄테크놀러지스3우,기타비상장,무배당,국민은행,3우선주,0,,0,0,,,500,12
20181231,,,16212N,루켄테크놀러지스4우,기타비상장,무배당,국민은행,4우선주,0,,0,0,,,500,12
20181231,,,16212P,루켄테크놀러지스5우,기타비상장,무배당,국민은행,5우선주,0,,0,0,,,500,12
20181231,,,16212Q,루켄테크놀러지스6우,기타비상장,무배당,국민은행,6우선주,0,,0,0,,,500,12
20181231,,,16212R,루켄테크놀러지스7우,기타비상장,무배당,국민은행,7우선주,0,,0,0,,,500,12
20181231,,,16212S,루켄테크놀러지스8우,기타비상장,무배당,국민은행,8우선주,0,,0,0,,,500,12
20181231,,,16212T,루켄테크놀러지스9우,기타비상장,무배당,국민은행,9우선주,0,,0,0,,,500,12
20181231,20190426,,085370,루트로닉,코스닥시장,현금배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190426,,08537M,루트로닉3우,코스닥시장,현금배당,국민은행,3우선주,151,,30.2,0,,,500,12
20181231,,,060240,룽투코리아,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,20190425,,058470,리노공업,코스닥시장,현금배당,국민은행,보통주,1100,,220,0,,,500,12
20181231,,20190408,039980,리노스,코스닥시장,주식배당,한국예탁결제원,보통주,0,,0,5,,,500,12
20181231,,,016100,리더스코스메틱,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,197210,리드,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,19721K,리드1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,20190419,,012700,리드코프,코스닥시장,현금배당,국민은행,보통주,100,,20,0,,,500,12
20181231,,,302550,리메드,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
